word,x_values,y_values
13.617758,13.617758,6.84714
17.659193,17.659193,-8.092045
11.2353115,11.2353115,-7.531983
15.417431,15.417431,-5.677114
13.670271,13.670271,2.3425233
11.839173,11.839173,34.53552
18.982746,18.982746,1.7679331
12.592249,12.592249,10.556952
13.694087,13.694087,4.9080205
5.9307194,5.9307194,24.225584
13.2288,13.2288,13.8441
14.966298,14.966298,-6.0625134
9.301482,9.301482,12.786302
12.29056,12.29056,-2.648875
16.098288,16.098288,2.7132134
11.5740795,11.5740795,0.99515706
12.254434,12.254434,-1.058622
14.156162,14.156162,-3.3490665
10.477657,10.477657,1.107707
17.377876,17.377876,-2.006583
15.936742,15.936742,-2.0296218
11.693656,11.693656,-2.0022547
12.178388,12.178388,0.68431157
13.587693,13.587693,12.299552
10.958607,10.958607,-4.0701203
16.366663,16.366663,-6.1970515
13.735703,13.735703,-2.2798426
14.132341,14.132341,-7.048908
11.181183,11.181183,-4.7089634
11.291936,11.291936,19.520046
15.499216,15.499216,-5.628563
3.2978454,3.2978454,-3.2380798
15.323201,15.323201,0.43869263
